"MONTH_ID","PROV_ID","AREA_ID","SERVICE_TYPE","USER_ID","ONEIN3MON_TERM_TYPE","ONEIN3MON_IS_SMART","ONEIN3MON_IS_IPHONE","LASTIN3MON_IPHONE_VERSION","ONEIN3MON_OTHER_DET","ONEIN1MON_TERM_TYPE","ONEIN1MON_IS_SMART","ONEIN1MON_IS_IPHONE","LASTIN1MON_IPHONE_VERSION","ONEIN1MON_OTHER_DET","FLUXMOST1MON_IMEI","FLUXMOST1MON_MANU_ID","FLUXMOST1MON_MODEL_ID","FLUXMOST1MON_TERM_TYPE","FLUXMOST1MON_IS_SMART","FLUXMOST1MON_OTHER_DET","FLUXMOST1MON_OS_TYPE","USEMOST1MON_IMEI","USEMOST1MON_MANU_ID","USEMOST1MON_MODEL_ID","USEMOST1MON_TERM_TYPE","USEMOST1MON_IS_SMART","USEMOST1MON_OTHER_DET","USEMOST1MON_OS_TYPE","TM_LAST_IMEI","TM_LAST_MANU_ID","TM_LAST_MODEL_ID","TM_LAST_TERM_TYPE","TM_LAST_IS_SMART","TM_LAST_OTHER_DET","TM_LAST_OS_TYPE","USEMOST3MON_IMEI","USEMOST3MON_MANU_ID","USEMOST3MON_MODEL_ID","USEMOST3MON_TERM_TYPE","USEMOST3MON_IS_SMART","USEMOST3MON_OTHER_DET","USEMOST3MON_OS_TYPE","IS_RECOGNIZABLE_TERM","ONEIN1MON_TERM_TYPE_4G","ONEIN3MON_IMEI_4G","ONEIN3MON_IMEI_3G","ONEIN1MON_IMEI_4G","ONEIN1MON_IMEI_3G","ONEIN3MON_IMEI_2G","ONEIN1MON_IMEI_2G"
"201511","079","V0540100","30AAAAAA","1053774","3G","1","0","","","3G","1","0","","","86918601543130","C10231","M104562","3G","1","","01","86918601543130","C10231","M104562","3G","1","","01","86918601543130","C10231","M104562","3G","1","","01","86918601543130","C10231","M104562","3G","1","","01","1","3G","","86918601543130","","86918601543130","",""
"201511","079","V0540100","30AAAAAA","1053814","3G","1","0","","","3G","1","0","","","35554605538057","C10385","M102547","3G","1","","01","35554605538057","C10385","M102547","3G","1","","01","35554605538057","C10385","M102547","3G","1","","01","35554605538057","C10385","M102547","3G","1","","01","1","3G","","35554605538057","","35554605538057","",""
"201511","079","V0540100","30AAAAAA","1053845","3G","1","0","","","3G","1","0","","","","","","00","0","1","","86730802339389","C10129","M108907","3G","1","","01","86730802339389","C10129","M108907","3G","1","","01","86730802339389","C10129","M108907","3G","1","","01","1","3G","","86730802339389","","86730802339389","86730802339389","86730802339389"
"201511","079","V0540100","30AAAAAA","1054099","4G","1","1","M100144","","3G","1","1","M100144","","35927106350896","C10135","M100144","4G","1","","03","35927106350896","C10135","M100144","4G","1","","03","35927106350896","C10135","M100144","4G","1","","03","35927106350896","C10135","M100144","4G","1","","03","1","4G","35927106350896","","35927106350896","","",""
"201511","079","V0540100","200101AA","1054105","3G","1","1","M100142","","3G","1","1","M100142","","","","","00","0","2","","35876705862174","C10135","M100142","3G","1","","03","35876705862174","C10135","M100142","3G","1","","03","","","","00","0","2","","1","3G","","35876705862174","","35876705862174","",""
"201511","079","V0540100","200101AA","1054388","4G","1","1","M100140","","3G","1","1","M100140","","35924006452469","C10135","M100140","4G","1","","03","35924006452469","C10135","M100140","4G","1","","03","35924006452469","C10135","M100140","4G","1","","03","35924006452469","C10135","M100140","4G","1","","03","1","4G","35924006452469","","35924006452469","","",""
"201511","079","V0540100","30AAAAAA","1054425","3G","1","0","","","00","0","0","","","35579505652053","C10385","M102524","3G","1","","01","35579505652053","C10385","M102524","3G","1","","01","35579505652053","C10385","M102524","3G","1","","01","35579505652053","C10385","M102524","3G","1","","01","0","3G","","35579505652053","","35579505652053","",""
"201511","079","V0540100","30AAAAAA","1055560","3G","1","0","","","3G","1","0","","","35907905197119","C10385","M106088","3G","1","","01","35907905197119","C10385","M106088","3G","1","","01","35907905197119","C10385","M106088","3G","1","","01","35907905197119","C10385","M106088","3G","1","","01","1","3G","","35907905197119","","35907905197119","35907905197119","35907905197119"
"201511","079","V0540100","30AAAAAA","1055645","4G","1","0","","","3G","1","0","","","86738902123360","C10035","M109348","4G","1","","01","86738902123360","C10035","M109348","4G","1","","01","86738902123360","C10035","M109348","4G","1","","01","86738902123360","C10035","M109348","4G","1","","01","1","4G","86738902123360","35774805264963","86738902123360","","35774805264963",""
"201511","079","V0540100","30AAAAAA","1058503","4G","1","1","MC00045","","3G","1","1","M100148","","35208907687400","C10135","M100148","4G","1","","03","35208907687400","C10135","M100148","4G","1","","03","35208907687400","C10135","M100148","4G","1","","03","01367700437447","C10135","MC00045","3G","1","","03","1","4G","35208907687400","01367700437447","35208907687400","","",""
"201511","079","V0540100","30AAAAAA","1058511","4G","1","1","M100144","","3G","1","1","M100144","","","","","00","0","1","","35927006397348","C10135","M100144","4G","1","","03","35927006397348","C10135","M100144","4G","1","","03","35927006397348","C10135","M100144","4G","1","","03","1","4G","35927006397348","","35927006397348","","",""
"201511","079","V0540100","30AAAAAA","1058522","3G","1","1","MC00045","","3G","1","1","MC00045","","01275800732993","C10135","MC00045","3G","1","","03","01275800732993","C10135","MC00045","3G","1","","03","01275800732993","C10135","MC00045","3G","1","","03","01275800732993","C10135","MC00045","3G","1","","03","1","3G","","01275800732993","","01275800732993","",""
"201511","079","V0540100","30AAAAAA","1058562","4G","1","1","MC00045","","3G","1","1","MC00045","","01275900570599","C10135","MC00045","3G","1","","03","01275900570599","C10135","MC00045","3G","1","","03","35584906438992","C10385","M106227","3G","1","","01","35875405910457","C10135","M177929","3G","0","","99","1","3G","35584806438992","35875405910457","","35584906438992","35978705536060",""
"201511","079","V0540100","30AAAAAA","1058565","3G","1","1","M154736","","00","0","1","M154736","","35210007130967","C10135","M154736","3G","1","","03","35210007130967","C10135","M154736","3G","1","","03","35210007130967","C10135","M154736","3G","1","","03","35953505281673","C10385","M102539","3G","1","","01","0","3G","","35953505281673","","35210007130967","",""
"201511","079","V0540100","30AAAAAA","1058670","4G","1","1","M100148","","3G","1","1","M100148","","86593102513785","C10035","M100052","4G","1","","01","86593102513785","C10035","M100052","4G","1","","01","35836506193390","C10135","M100148","4G","1","","03","86593102513785","C10035","M100052","4G","1","","01","1","4G","86593102513785","35869405031842","86593102513785","35869405031842","",""
"201511","079","V0540100","30AAAAAA","1058697","3G","0","0","","","3G","1","0","","","86422501150815","C10589","M109342","3G","0","","99","86422501150815","C10589","M109342","3G","0","","99","86422501150815","C10589","M109342","3G","0","","99","86422501150815","C10589","M109342","3G","0","","99","1","3G","","86422501150815","","86422501150815","",""
"201511","079","V0540100","30AAAAAA","1058822","3G","1","0","","","3G","1","0","","","35638005294833","C10336","M103130","3G","1","","01","35638005294833","C10336","M103130","3G","1","","01","35638005294833","C10336","M103130","3G","1","","01","35638005294833","C10336","M103130","3G","1","","01","1","3G","","35638005294833","","35638005294833","",""
"201511","079","V0540100","30AAAAAA","1061814","4G","1","0","","","00","0","0","","","86736502065722","C10333","M109379","4G","1","","01","86736502065722","C10333","M109379","4G","1","","01","86736502065722","C10333","M109379","4G","1","","01","86736502079286","C10333","M109379","4G","1","","01","0","4G","86736502079286","86304202029288","86736502065722","86681402028523","86681402028523","86681402028523"
"201511","079","V0540100","30AAAAAA","1061856","2G","0","0","","","2G","0","0","","","86599900099131","C10021","M152224","2G","0","","99","86599900099131","C10021","M152224","2G","0","","99","86599900099131","C10021","M152224","2G","0","","99","86599900099131","C10021","M152224","2G","0","","99","1","2G","","","","","86599900099131","86599900099131"
"201511","079","V0540100","30AAAAAA","1061964","3G","1","0","","","3G","1","0","","","86844001067670","C10305","M102690","3G","1","","01","86844001067670","C10305","M102690","3G","1","","01","86844001067670","C10305","M102690","3G","1","","01","86844001067670","C10305","M102690","3G","1","","01","1","3G","","86844001067670","","86844001067670","86844001067670","86844001067670"
"201511","079","V0540100","30AAAAAA","1062074","3G","1","1","M100144","","00","0","1","M100144","","","","","00","0","1","","35876305407761","C10135","M100144","3G","1","","03","35876305407761","C10135","M100144","3G","1","","03","35876305407761","C10135","M100144","3G","1","","03","0","3G","","35876305407761","","35876305407761","",""
"201511","079","V0540100","30AAAAAA","1062211","3G","1","0","","","3G","1","0","","","35818005349970","C10385","M106187","3G","1","","01","35818005349970","C10385","M106187","3G","1","","01","35818005349970","C10385","M106187","3G","1","","01","35818005349970","C10385","M106187","3G","1","","01","1","3G","","35818005349970","","35818005349970","",""
"201511","079","V0540100","30AAAAAA","1062239","3G","1","1","M100136","","3G","1","1","M100136","","","","","00","0","1","","01342200427622","C10135","M100136","3G","1","","03","01342200427622","C10135","M100136","3G","1","","03","01342200427622","C10135","M100136","3G","1","","03","1","3G","","01342200427622","","01342200427622","",""
"201511","079","V0540100","200101AA","1062418","3G","1","0","","","3G","1","0","","","","","","00","0","1","","86293302543223","C10333","M101273","3G","1","","01","86293302543223","C10333","M101273","3G","1","","01","86293302543223","C10333","M101273","3G","1","","01","1","3G","","86293302543223","","86293302543223","86637301029383","86637301029383"
"201511","079","V0540100","30AAAAAA","1064468","3G","1","0","","","3G","1","0","","","35471005778695","C10385","M102520","3G","1","","01","35471005778695","C10385","M102520","3G","1","","01","35471005778695","C10385","M102520","3G","1","","01","35471005778695","C10385","M102520","3G","1","","01","1","3G","","35471005778695","","35471005778695","35471005778695","35471005778695"
"201511","079","V0540100","30AAAAAA","1064634","00","0","0","","3","00","0","0","","3","35620133024960","","","00","0","3","","35620133024960","","","00","0","3","","35620133024960","","","00","0","3","","35620133024960","","","00","0","3","","1","00","","","","","",""
"201511","079","V0540100","30AAAAAA","1064960","3G","1","0","","","3G","1","0","","","86469002766704","C10035","M100031","3G","1","","01","86469002766704","C10035","M100031","3G","1","","01","86469002766704","C10035","M100031","3G","1","","01","86469002766704","C10035","M100031","3G","1","","01","1","3G","","86469002766704","","86469002766704","",""
"201511","079","V0540100","30AAAAAA","1064961","","","","","","00","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","",""
"201511","079","V0540100","30AAAAAA","1064999","4G","1","0","","","3G","1","0","","","86829902544199","C10129","M109551","4G","1","","01","86829902544199","C10129","M109551","4G","1","","01","86829902544199","C10129","M109551","4G","1","","01","86829902544199","C10129","M109551","4G","1","","01","1","4G","86829902544199","86284502384488","86829902544199","","86597802440819",""
"201511","079","V0540100","30AAAAAA","1065106","4G","1","1","M100140","","00","0","1","M100140","","35924006287141","C10135","M100140","4G","1","","03","35924006287141","C10135","M100140","4G","1","","03","35924006287141","C10135","M100140","4G","1","","03","35924006287141","C10135","M100140","4G","1","","03","0","4G","35924006287141","","35924006287141","","",""
"201511","079","V0540100","30AAAAAA","1065371","3G","1","1","M100136","","3G","1","1","M100136","","01347500116673","C10135","M100136","3G","1","","03","01347500116673","C10135","M100136","3G","1","","03","01347500116673","C10135","M100136","3G","1","","03","01347500116673","C10135","M100136","3G","1","","03","1","3G","","01347500116673","","01347500116673","",""
"201511","079","V0540100","30AAAAAA","1099729","2G","0","0","","","2G","0","0","","","35481805091788","C11375","M172616","2G","0","","99","35481805091788","C11375","M172616","2G","0","","99","35481805091788","C11375","M172616","2G","0","","99","35481805091788","C11375","M172616","2G","0","","99","1","2G","","","","","35481805091788","35481805091788"
"201511","079","V0540100","30AAAAAA","1099737","3G","0","0","","","3G","1","0","","","","","","00","0","2","","01304400719334","C10135","M177920","3G","0","","99","01304400719334","C10135","M177920","3G","0","","99","","","","00","0","2","","1","3G","","01304400719334","","01304400719334","",""
"201511","079","V0540100","30AAAAAA","1099805","3G","1","0","","","3G","1","0","","","86513202117640","C10333","M101306","3G","1","","01","86513202117640","C10333","M101306","3G","1","","01","86513202117640","C10333","M101306","3G","1","","01","86300200038768","C99001","M144596","2G","0","","99","1","3G","","86513202117640","","86513202117640","86300200038768","86300200038768"
"201511","079","V0540100","30AAAAAA","1099814","3G","1","1","M100136","","3G","1","1","M100136","","","","","00","0","1","","","","","00","0","2","","99000274870929","C10135","M100136","3G","1","","03","","","","00","0","2","","1","3G","","99000274870929","","99000274870929","",""
"201511","079","V0540100","30AAAAAA","1103074","3G","1","0","","","3G","1","0","","","","","","00","0","1","","86841201119950","C10333","M101275","3G","1","","01","86841201119950","C10333","M101275","3G","1","","01","86841201119950","C10333","M101275","3G","1","","01","1","3G","","86841201119950","","86841201119950","",""
"201511","079","V0540100","30AAAAAA","1103087","3G","1","0","","","2G","0","0","","","86723802672357","C10388","M109395","2G","0","","99","86723802672357","C10388","M109395","2G","0","","99","86723802672357","C10388","M109395","2G","0","","99","86333202918514","C10333","M101266","3G","1","","01","1","2G","","86333202918514","","","86723802672357","86723802672357"
"201511","079","V0540100","30AAAAAA","1103305","3G","1","0","","","3G","1","0","","","35908305104139","C10385","M133421","3G","1","","01","35908305104139","C10385","M133421","3G","1","","01","35908305104139","C10385","M133421","3G","1","","01","35908305104139","C10385","M133421","3G","1","","01","1","3G","","35908305104139","","35908305104139","",""
"201511","079","V0540100","30AAAAAA","1103427","4G","1","1","M100148","","00","0","0","","","86669602655626","C10150","M103310","4G","1","","01","86669602655626","C10150","M103310","4G","1","","01","86669602655626","C10150","M103310","4G","1","","01","86669602655626","C10150","M103310","4G","1","","01","0","4G","86669602655626","86309202425393","86669602655626","","",""
"201511","079","V0540100","30AAAAAA","1104097","3G","1","1","M100136","","3G","1","1","M100136","","01347800350429","C10135","M100136","3G","1","","03","01347800350429","C10135","M100136","3G","1","","03","01347800350429","C10135","M100136","3G","1","","03","01347800350429","C10135","M100136","3G","1","","03","1","3G","","01347800350429","","01347800350429","86783202251587",""
"201511","079","V0540100","30AAAAAA","1108439","3G","0","0","","","3G","1","0","","","01360000032159","C10135","MC00046","3G","0","","99","01360000032159","C10135","MC00046","3G","0","","99","01360000032159","C10135","MC00046","3G","0","","99","01360000032159","C10135","MC00046","3G","0","","99","1","3G","","01360000032159","","01360000032159","",""
"201511","079","V0540100","200101AA","1108512","3G","1","1","M100136","","3G","1","1","M100136","","01340400584024","C10135","M100136","3G","1","","03","01340400584024","C10135","M100136","3G","1","","03","01340400584024","C10135","M100136","3G","1","","03","01340400584024","C10135","M100136","3G","1","","03","1","3G","","01340400584024","","01340400584024","",""
"201511","079","V0540100","30AAAAAA","1108749","3G","0","0","","","3G","1","0","","","","","","00","0","2","","35553305598786","C10385","M102535","3G","0","","99","35553305598786","C10385","M102535","3G","0","","99","","","","00","0","2","","1","3G","","35553305598786","","35553305598786","",""
"201511","079","V0540100","30AAAAAA","1108997","3G","1","0","","","3G","1","0","","","","","","00","0","2","","35557905957607","C10385","M102578","3G","1","","01","35557905957607","C10385","M102578","3G","1","","01","","","","00","0","2","","1","3G","","35557905957607","","35557905957607","",""
"201511","079","V0540100","30AAAAAA","1109327","3G","1","0","","","3G","1","0","","","86507202216207","C10035","M100023","3G","1","","01","86507202216207","C10035","M100023","3G","1","","01","86507202216207","C10035","M100023","3G","1","","01","86507202216207","C10035","M100023","3G","1","","01","1","3G","","86507202216207","","86507202216207","",""
"201511","079","V0540100","30AAAAAA","1050117","3G","1","1","M100139","","3G","1","1","M100139","","35876505720328","C10135","M100139","3G","1","","03","35876505720328","C10135","M100139","3G","1","","03","35876505720328","C10135","M100139","3G","1","","03","35876505720328","C10135","M100139","3G","1","","03","1","3G","","35876505720328","","35876505720328","35876505720328","35876505720328"
"201511","079","V0540100","30AAAAAA","1050196","3G","1","0","","","3G","1","0","","","35291106302831","C10385","M102577","3G","1","","01","35291106302831","C10385","M102577","3G","1","","01","35291106302831","C10385","M102577","3G","1","","01","35291106302831","C10385","M102577","3G","1","","01","1","3G","","35291106302831","","35291106302831","",""
"201511","079","V0540100","30AAAAAA","1050197","3G","0","0","","","3G","1","0","","","","","","00","0","1","","","","","00","0","2","","01314700434205","C10135","MC00046","3G","0","","99","","","","00","0","2","","1","3G","","01314700434205","","01314700434205","",""
"201511","079","V0540100","30AAAAAA","1050209","3G","0","0","","","3G","1","0","","","","","","00","0","1","","01360400021085","C10135","MC00046","3G","0","","99","01360400021085","C10135","MC00046","3G","0","","99","01360400021085","C10135","MC00046","3G","0","","99","1","3G","","01360400021085","","01360400021085","",""
"201511","079","V0540100","30AAAAAA","1050316","3G","1","0","","","00","0","0","","","35818105349873","C10385","M106187","3G","1","","01","35818105349873","C10385","M106187","3G","1","","01","35818105349873","C10385","M106187","3G","1","","01","35818105349873","C10385","M106187","3G","1","","01","0","3G","","35818105349873","","35818105349873","",""
"201511","079","V0540100","30AAAAAA","1114009","4G","1","1","MC00045","","3G","1","1","MC00045","","","","","00","0","2","","35869105554047","C10135","M100144","4G","1","","03","35869105554047","C10135","M100144","4G","1","","03","","","","00","0","2","","1","4G","35869105554047","01285300176539","35869105554047","01285300176539","",""
"201511","079","V0540100","30AAAAAA","1114168","3G","1","1","MC00045","","3G","1","1","MC00045","","","","","00","0","2","","01296600139313","C10135","MC00045","3G","1","","03","01296600139313","C10135","MC00045","3G","1","","03","","","","00","0","2","","1","3G","","01296600139313","","01296600139313","",""
"201511","079","V0540100","30AAAAAA","1055728","4G","1","1","M100140","","3G","1","1","M100140","","","","","00","0","2","","35924706345603","C10135","M100140","4G","1","","03","35924706345603","C10135","M100140","4G","1","","03","","","","00","0","2","","1","4G","35924706345603","","35924706345603","","",""
"201511","079","V0540100","30AAAAAA","1055889","3G","1","0","","","3G","1","0","","","","","","00","0","2","","86536702079517","C10041","M105505","3G","1","","01","86536702079517","C10041","M105505","3G","1","","01","","","","00","0","2","","1","3G","","86536702079517","","86536702079517","86536702079517","86536702079517"
"201511","079","V0540100","30AAAAAA","1055933","3G","1","0","","","3G","1","0","","","","","","00","0","1","","35755505195140","C10385","M106220","3G","1","","01","35755505195140","C10385","M106220","3G","1","","01","35755505195140","C10385","M106220","3G","1","","01","1","3G","","35755505195140","","35755505195140","",""
"201511","079","V0540100","30AAAAAA","1056196","4G","1","1","M100142","","3G","1","0","","","35959606869909","C10385","M106216","4G","1","","01","35959606869909","C10385","M106216","4G","1","","01","35959606869909","C10385","M106216","4G","1","","01","35959606869909","C10385","M106216","4G","1","","01","1","4G","35959606869909","35876805261042","35959606869909","","",""
"201511","079","V0540100","30AAAAAA","1056254","4G","1","0","","","3G","1","0","","","35745804242625","C10150","M103330","4G","1","","01","35745804242625","C10150","M103330","4G","1","","01","35745804242625","C10150","M103330","4G","1","","01","35745804242625","C10150","M103330","4G","1","","01","1","4G","35745804242625","35663305281398","35745804242625","35663305281398","",""
"201511","079","V0540100","30AAAAAA","1056328","3G","1","0","","","3G","1","0","","","86562402897200","C10035","M100028","3G","1","","01","86562402897200","C10035","M100028","3G","1","","01","86562402897200","C10035","M100028","3G","1","","01","86562402897200","C10035","M100028","3G","1","","01","1","3G","","86562402897200","","86562402897200","86223802004929",""
"201511","079","V0540100","30AAAAAA","1121067","4G","1","1","M100140","","3G","1","1","M100140","","35444106220165","C10135","M100140","4G","1","","03","35444106220165","C10135","M100140","4G","1","","03","35444106220165","C10135","M100140","4G","1","","03","35444106220165","C10135","M100140","4G","1","","03","1","4G","35444106220165","","35444106220165","","",""
"201511","079","V0540100","30AAAAAA","1121068","4G","1","1","M100140","","3G","1","0","","","35256207371720","C10385","M109575","4G","1","","01","35256207371720","C10385","M109575","4G","1","","01","35256207371720","C10385","M109575","4G","1","","01","35256207371720","C10385","M109575","4G","1","","01","1","4G","35256207371720","","35256207371720","","",""
"201511","079","V0540100","30AAAAAA","1121128","4G","1","1","M100140","","3G","1","1","M100140","","","","","00","0","2","","35205007103646","C10135","M100140","4G","1","","03","35205007103646","C10135","M100140","4G","1","","03","","","","00","0","2","","1","4G","35205007103646","99000274896521","35205007103646","","",""
"201511","079","V0540100","30AAAAAA","1058954","3G","1","0","","","3G","1","0","","","86547902187942","C10038","M104731","3G","1","","01","86547902187942","C10038","M104731","3G","1","","01","86547902187942","C10038","M104731","3G","1","","01","86547902187942","C10038","M104731","3G","1","","01","1","3G","","86547902187942","","86547902187942","86547902187942","86547902187942"
"201511","079","V0540100","30AAAAAA","1059028","00","0","0","","3","00","0","0","","3","85861100031199","","","00","0","3","","85861100031199","","","00","0","3","","85861100031199","","","00","0","3","","85861100031199","","","00","0","3","","1","00","","","","","",""
"201511","079","V0540100","30AAAAAA","1059032","4G","1","0","","","3G","1","0","","","86724402301979","C10035","M100054","4G","1","","01","86724402301979","C10035","M100054","4G","1","","01","86459302095546","C10081","M106248","4G","1","","01","86724402301979","C10035","M100054","4G","1","","01","1","4G","86724402301979","","86724402301979","","",""
"201511","079","V0540100","30AAAAAA","1059081","4G","1","0","","","3G","1","0","","","35709506820112","C10385","M106157","4G","1","","01","35709506820112","C10385","M106157","4G","1","","01","35709506820112","C10385","M106157","4G","1","","01","35709506820112","C10385","M106157","4G","1","","01","1","4G","35709506820112","","35709506820112","","",""
"201511","079","V0540100","30AAAAAA","1059086","4G","1","0","","","3G","1","0","","","","","","00","0","1","","86724402757049","C10035","M100054","4G","1","","01","86724402757049","C10035","M100054","4G","1","","01","86724402757049","C10035","M100054","4G","1","","01","1","4G","86724402757049","","86724402757049","","",""
"201511","079","V0540100","30AAAAAA","1059133","3G","1","0","","","3G","1","0","","","86520602335259","C10150","M103290","3G","1","","01","86520602335259","C10150","M103290","3G","1","","01","86520602335259","C10150","M103290","3G","1","","01","86520602335259","C10150","M103290","3G","1","","01","1","3G","","86520602335259","","86520602335259","86520602335259","86520602335259"
"201511","079","V0540100","30AAAAAA","1059361","4G","1","0","","","00","0","0","","","35662906516658","C10385","M106201","4G","1","","01","35662906516658","C10385","M106201","4G","1","","01","35662906516658","C10385","M106201","4G","1","","01","35662906516658","C10385","M106201","4G","1","","01","0","4G","35662906516658","35651705574302","35662906516658","","",""
"201511","079","V0540100","30AAAAAA","1059516","3G","1","0","","","3G","1","0","","","35217106102472","C10385","M106209","3G","1","","01","35217106102472","C10385","M106209","3G","1","","01","35217106102472","C10385","M106209","3G","1","","01","35217106102472","C10385","M106209","3G","1","","01","1","3G","","35217106102472","","35217106102472","35217106102472","35217106102472"
"201511","079","V0540100","30AAAAAA","1059612","4G","1","0","","","3G","1","0","","","86483602081849","C10333","M101363","4G","1","","01","86483602081849","C10333","M101363","4G","1","","01","86483602081849","C10333","M101363","4G","1","","01","86483602081849","C10333","M101363","4G","1","","01","1","4G","86483602081849","","86483602081849","","",""
"201511","079","V0540100","30AAAAAA","1059670","3G","1","0","","","3G","1","0","","","35935805320813","C10385","M106169","3G","1","","01","35935805320813","C10385","M106169","3G","1","","01","35935805320813","C10385","M106169","3G","1","","01","35935805320813","C10385","M106169","3G","1","","01","1","3G","","35935805320813","","35935805320813","",""
"201511","079","V0540100","30AAAAAA","1062485","3G","1","0","","","3G","1","0","","","86552502063580","C10231","M104570","3G","1","","01","86552502063580","C10231","M104570","3G","1","","01","86552502063580","C10231","M104570","3G","1","","01","86552502063580","C10231","M104570","3G","1","","01","1","3G","","86552502063580","","86552502063580","86552502063580","86552502063580"
"201511","079","V0540100","30AAAAAA","1062565","3G","1","1","MC00045","","3G","1","1","M154736","","35209807590227","C10135","M154736","3G","1","","03","35209807590227","C10135","M154736","3G","1","","03","35209807590227","C10135","M154736","3G","1","","03","01285300825331","C10135","MC00045","3G","1","","03","1","3G","","01285300825331","","35209807590227","",""
"201511","079","V0540100","30AAAAAA","1130159","3G","1","0","","","3G","1","0","","","","","","00","0","1","","86647302745579","C10305","M109400","3G","1","","01","86647302745579","C10305","M109400","3G","1","","01","86647302745579","C10305","M109400","3G","1","","01","1","3G","","86647302745579","","86647302745579","86647302745579","86647302745579"
"201511","079","V0540100","30AAAAAA","1130674","4G","1","1","M100148","","3G","1","1","M100148","","","","","00","0","2","","35698006763403","C10135","M100148","4G","1","","03","35698006763403","C10135","M100148","4G","1","","03","","","","00","0","2","","1","4G","35698006763403","","35698006763403","","",""
"201511","079","V0540100","30AAAAAA","1065498","3G","1","0","","","3G","1","0","","","35427305557787","C10385","M102549","3G","1","","01","35427305557787","C10385","M102549","3G","1","","01","35427305557787","C10385","M102549","3G","1","","01","35427305557787","C10385","M102549","3G","1","","01","1","3G","","35427305557787","","35427305557787","35427305557787","35427305557787"
"201511","079","V0540100","30AAAAAA","1134606","4G","1","1","M100140","","3G","1","1","M100140","","35924606269534","C10135","M100140","4G","1","","03","35924606269534","C10135","M100140","4G","1","","03","35924606269534","C10135","M100140","4G","1","","03","35924606269534","C10135","M100140","4G","1","","03","1","4G","35924606269534","","35924606269534","","",""
"201511","079","V0540100","30AAAAAA","1134873","3G","1","0","","","3G","1","0","","","86877201924628","C10333","M101286","3G","1","","01","86877201924628","C10333","M101286","3G","1","","01","86877201924628","C10333","M101286","3G","1","","01","86877201924628","C10333","M101286","3G","1","","01","1","3G","","86877201924628","","86877201924628","",""
"201511","079","V0540100","30AAAAAA","1135318","3G","1","1","MC00045","","3G","1","1","MC00045","","","","","00","0","2","","01366200458160","C10135","MC00045","3G","1","","03","01366200458160","C10135","MC00045","3G","1","","03","","","","00","0","2","","1","3G","","01366200458160","","01366200458160","",""
"201511","079","V0540100","30AAAAAA","1100441","3G","1","0","","","00","0","0","","","86732302102258","C10035","M100044","3G","1","","01","86732302102258","C10035","M100044","3G","1","","01","86732302102258","C10035","M100044","3G","1","","01","86732302102258","C10035","M100044","3G","1","","01","0","3G","","86732302102258","","86732302102258","86732302102258","86732302102258"
"201511","079","V0540100","30AAAAAA","1100802","3G","1","0","","","3G","1","0","","","","","","00","0","2","","86773901558899","C10619","M108847","3G","1","","01","86773901558899","C10619","M108847","3G","1","","01","","","","00","0","2","","1","3G","","86773901558899","","86773901558899","",""
"201511","079","V0540100","30AAAAAA","1101147","3G","1","0","","","00","0","0","","","86352302266655","C10305","M102672","3G","1","","01","86352302266655","C10305","M102672","3G","1","","01","86352302266655","C10305","M102672","3G","1","","01","86352302266655","C10305","M102672","3G","1","","01","0","3G","","86352302266655","","86352302266655","86352302266655","86352302266655"
"201511","079","V0540100","30AAAAAA","1101221","4G","1","0","","","3G","1","0","","","35584806463360","C10385","M106227","4G","1","","01","35584806463360","C10385","M106227","4G","1","","01","35584806463360","C10385","M106227","4G","1","","01","35584806463360","C10385","M106227","4G","1","","01","1","4G","35584806463360","","35584806463360","","",""
"201511","079","V0540100","30AAAAAA","1104185","4G","1","1","M100140","","3G","1","1","M100140","","35835306799960","C10135","M100140","4G","1","","03","35835306799960","C10135","M100140","4G","1","","03","35835306799960","C10135","M100140","4G","1","","03","35835306799960","C10135","M100140","4G","1","","03","1","4G","35835306799960","","35835306799960","","",""
"201511","079","V0540100","30AAAAAA","1104237","4G","1","0","","","00","0","0","","","86593102220654","C10035","M100052","4G","1","","01","86593102220654","C10035","M100052","4G","1","","01","86593102220654","C10035","M100052","4G","1","","01","86593102220654","C10035","M100052","4G","1","","01","0","4G","86593102220654","","86593102220654","","",""
"201511","079","V0540100","30AAAAAA","1104586","3G","1","1","M100136","","3G","1","1","M100136","","","","","00","0","2","","99000272952460","C10135","M100136","3G","1","","03","99000272952460","C10135","M100136","3G","1","","03","","","","00","0","2","","1","3G","","99000272952460","","99000272952460","",""
"201511","079","V0540100","30AAAAAA","1105311","3G","1","1","MC00045","","3G","1","1","MC00045","","01242300350735","C10135","MC00045","3G","1","","03","01242300350735","C10135","MC00045","3G","1","","03","01242300350735","C10135","MC00045","3G","1","","03","01242300350735","C10135","MC00045","3G","1","","03","1","3G","","01242300350735","","01242300350735","",""
"201511","079","V0540100","30AAAAAA","1110357","3G","1","0","","","3G","1","0","","","","","","00","0","2","","35991105407223","C10385","M102515","3G","1","","01","35991105407223","C10385","M102515","3G","1","","01","","","","00","0","2","","1","3G","","35991105407223","","35991105407223","35172500822219",""
